TARGET_CLASS,attempt,criterion,Coverage,Total_Goals,BranchCoverage,LineCoverage,CBranchCoverage,Covered_Goals,Tests_Executed
edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator,5,BRANCH;LINE;CBRANCH,0.08458646616541353,532,0.06493506493506493,0.11160714285714286,0.06493506493506493,45,9
edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator,2,BRANCH;LINE;CBRANCH,0.08458646616541353,532,0.06493506493506493,0.11160714285714286,0.06493506493506493,45,9
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,1,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,75
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,3,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,82
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,4,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,84
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,5,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,89
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,2,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,83
edu.stanford.nlp.pipeline.ParserAnnotator,3,BRANCH;LINE;CBRANCH,0.17073170731707318,369,0.08333333333333333,0.24378109452736318,0.08333333333333333,63,10
edu.stanford.nlp.pipeline.ParserAnnotator,4,BRANCH;LINE;CBRANCH,0.17073170731707318,369,0.08333333333333333,0.24378109452736318,0.08333333333333333,63,14
edu.stanford.nlp.pipeline.ParserAnnotator,5,BRANCH;LINE;CBRANCH,0.17073170731707318,369,0.08333333333333333,0.24378109452736318,0.08333333333333333,63,10
edu.stanford.nlp.pipeline.ParserAnnotator,2,BRANCH;LINE;CBRANCH,0.17073170731707318,369,0.08333333333333333,0.24378109452736318,0.08333333333333333,63,12
edu.stanford.nlp.pipeline.ParserAnnotator,1,BRANCH;LINE;CBRANCH,0.17073170731707318,369,0.08333333333333333,0.24378109452736318,0.08333333333333333,63,11
edu.stanford.nlp.process.PTBTokenizer,1,BRANCH;LINE;CBRANCH,0.6314779270633397,521,0.5815602836879432,0.7154811715481172,0.5390070921985816,329,60
edu.stanford.nlp.process.PTBTokenizer,5,BRANCH;LINE;CBRANCH,0.6218809980806143,521,0.5602836879432624,0.7154811715481172,0.524822695035461,324,51
edu.stanford.nlp.process.PTBTokenizer,2,BRANCH;LINE;CBRANCH,0.6333973128598849,521,0.5815602836879432,0.7154811715481172,0.5460992907801419,330,60
edu.stanford.nlp.process.PTBTokenizer,3,BRANCH;LINE;CBRANCH,0.6199616122840691,521,0.574468085106383,0.694560669456067,0.5390070921985816,323,59
edu.stanford.nlp.process.PTBTokenizer,4,BRANCH;LINE;CBRANCH,0.6333973128598849,521,0.5815602836879432,0.7154811715481172,0.5460992907801419,330,60
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,3,BRANCH;LINE;CBRANCH,0.45297670405522,1159,0.40384615384615385,0.54292343387471,0.3956043956043956,525,53
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,4,BRANCH;LINE;CBRANCH,0.44779982743744606,1159,0.3956043956043956,0.54292343387471,0.3873626373626374,519,53
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,5,BRANCH;LINE;CBRANCH,0.4633304572907679,1159,0.41483516483516486,0.5522041763341067,0.4065934065934066,537,56
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,2,BRANCH;LINE;CBRANCH,0.4469370146678171,1159,0.3956043956043956,0.5406032482598608,0.3873626373626374,518,52
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,1,BRANCH;LINE;CBRANCH,0.453839516824849,1159,0.40384615384615385,0.5452436194895591,0.3956043956043956,526,57
edu.stanford.nlp.pipeline.QuoteAnnotator,3,BRANCH;LINE;CBRANCH,0.19011815252416756,931,0.13402061855670103,0.2836676217765043,0.13402061855670103,177,46
edu.stanford.nlp.pipeline.QuoteAnnotator,4,BRANCH;LINE;CBRANCH,0.19011815252416756,931,0.13402061855670103,0.2836676217765043,0.13402061855670103,177,50
edu.stanford.nlp.pipeline.QuoteAnnotator,5,BRANCH;LINE;CBRANCH,0.2083780880773362,931,0.15463917525773196,0.2979942693409742,0.15463917525773196,194,53
edu.stanford.nlp.pipeline.QuoteAnnotator,2,BRANCH;LINE;CBRANCH,0.1611170784103115,931,0.1134020618556701,0.24068767908309455,0.1134020618556701,150,41
edu.stanford.nlp.pipeline.QuoteAnnotator,1,BRANCH;LINE;CBRANCH,0.19011815252416756,931,0.13402061855670103,0.2836676217765043,0.13402061855670103,177,47
edu.stanford.nlp.pipeline.QuoteAttributionAnnotator,1,BRANCH;LINE;CBRANCH,0.3671875,256,0.4576271186440678,0.2898550724637681,0.4576271186440678,94,21
edu.stanford.nlp.pipeline.QuoteAttributionAnnotator,3,BRANCH;LINE;CBRANCH,0.3671875,256,0.4576271186440678,0.2898550724637681,0.4576271186440678,94,19
edu.stanford.nlp.pipeline.QuoteAttributionAnnotator,4,BRANCH;LINE;CBRANCH,0.3671875,256,0.4576271186440678,0.2898550724637681,0.4576271186440678,94,22
edu.stanford.nlp.pipeline.QuoteAttributionAnnotator,5,BRANCH;LINE;CBRANCH,0.3671875,256,0.4576271186440678,0.2898550724637681,0.4576271186440678,94,20
edu.stanford.nlp.pipeline.QuoteAttributionAnnotator,2,BRANCH;LINE;CBRANCH,0.3671875,256,0.4576271186440678,0.2898550724637681,0.4576271186440678,94,19
edu.stanford.nlp.pipeline.POSTaggerAnnotator,1,BRANCH;LINE;CBRANCH,0.6805555555555556,144,0.6944444444444444,0.6666666666666666,0.6944444444444444,98,22
edu.stanford.nlp.pipeline.POSTaggerAnnotator,5,BRANCH;LINE;CBRANCH,0.6736111111111112,144,0.6944444444444444,0.6527777777777778,0.6944444444444444,97,21
edu.stanford.nlp.pipeline.POSTaggerAnnotator,2,BRANCH;LINE;CBRANCH,0.6527777777777778,144,0.6666666666666666,0.6388888888888888,0.6666666666666666,94,18
edu.stanford.nlp.pipeline.POSTaggerAnnotator,3,BRANCH;LINE;CBRANCH,0.6736111111111112,144,0.6944444444444444,0.6527777777777778,0.6944444444444444,97,22
edu.stanford.nlp.pipeline.POSTaggerAnnotator,4,BRANCH;LINE;CBRANCH,0.6736111111111112,144,0.6944444444444444,0.6527777777777778,0.6944444444444444,97,22
edu.stanford.nlp.pipeline.WikidictAnnotator,1,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,9
edu.stanford.nlp.pipeline.WikidictAnnotator,3,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,10
edu.stanford.nlp.pipeline.WikidictAnnotator,4,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,8
edu.stanford.nlp.pipeline.WikidictAnnotator,5,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,9
edu.stanford.nlp.pipeline.WikidictAnnotator,2,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,10
edu.stanford.nlp.pipeline.GenderAnnotator,1,BRANCH;LINE;CBRANCH,0.28169014084507044,71,0.2631578947368421,0.42424242424242425,0.05263157894736842,20,5
edu.stanford.nlp.pipeline.GenderAnnotator,5,BRANCH;LINE;CBRANCH,0.28169014084507044,71,0.2631578947368421,0.42424242424242425,0.05263157894736842,20,4
edu.stanford.nlp.pipeline.GenderAnnotator,2,BRANCH;LINE;CBRANCH,0.28169014084507044,71,0.2631578947368421,0.42424242424242425,0.05263157894736842,20,6
