TARGET_CLASS,attempt,criterion,Coverage,Total_Goals,BranchCoverage,LineCoverage,CBranchCoverage,Covered_Goals,Tests_Executed
edu.stanford.nlp.pipeline.KBPAnnotator,2,BRANCH;LINE;CBRANCH,0.02063106796116505,824,0.00816326530612245,0.038922155688622756,0.00816326530612245,17,5
edu.stanford.nlp.pipeline.KBPAnnotator,3,BRANCH;LINE;CBRANCH,0.02063106796116505,824,0.00816326530612245,0.038922155688622756,0.00816326530612245,17,5
edu.stanford.nlp.pipeline.KBPAnnotator,4,BRANCH;LINE;CBRANCH,0.02063106796116505,824,0.00816326530612245,0.038922155688622756,0.00816326530612245,17,4
edu.stanford.nlp.pipeline.KBPAnnotator,1,BRANCH;LINE;CBRANCH,0.02063106796116505,824,0.00816326530612245,0.038922155688622756,0.00816326530612245,17,5
edu.stanford.nlp.process.Morphology,1,BRANCH;LINE;CBRANCH,0.9241706161137441,211,1.0,0.9405940594059405,0.8181818181818182,195,56
edu.stanford.nlp.process.Morphology,2,BRANCH;LINE;CBRANCH,0.933649289099526,211,1.0,0.9405940594059405,0.8545454545454545,197,61
edu.stanford.nlp.process.Morphology,3,BRANCH;LINE;CBRANCH,0.8151658767772512,211,0.8909090909090909,0.8316831683168316,0.7090909090909091,172,52
edu.stanford.nlp.process.Morphology,4,BRANCH;LINE;CBRANCH,0.8151658767772512,211,0.8909090909090909,0.8316831683168316,0.7090909090909091,172,50
edu.stanford.nlp.process.Morphology,5,BRANCH;LINE;CBRANCH,0.9241706161137441,211,1.0,0.9405940594059405,0.8181818181818182,195,59
edu.stanford.nlp.parser.lexparser.LexicalizedParser,4,BRANCH;LINE;CBRANCH,0.22523219814241485,1292,0.19745222929936307,0.2680722891566265,0.1624203821656051,291,31
edu.stanford.nlp.parser.lexparser.LexicalizedParser,3,BRANCH;LINE;CBRANCH,0.7530959752321982,1292,0.7165605095541401,0.7921686746987951,0.7070063694267515,973,197
edu.stanford.nlp.parser.lexparser.LexicalizedParser,2,BRANCH;LINE;CBRANCH,0.7252321981424149,1292,0.678343949044586,0.7710843373493976,0.6751592356687898,937,196
edu.stanford.nlp.parser.lexparser.LexicalizedParser,5,BRANCH;LINE;CBRANCH,0.7167182662538699,1292,0.6719745222929936,0.7695783132530121,0.6496815286624203,926,183
edu.stanford.nlp.parser.lexparser.LexicalizedParser,1,BRANCH;LINE;CBRANCH,0.7221362229102167,1292,0.6751592356687898,0.7680722891566265,0.6719745222929936,933,187
edu.stanford.nlp.ling.CoreLabel,5,BRANCH;LINE;CBRANCH,0.9713467048710601,698,0.9653465346534653,0.9795918367346939,0.9653465346534653,678,198
edu.stanford.nlp.ling.CoreLabel,2,BRANCH;LINE;CBRANCH,0.9670487106017192,698,0.9603960396039604,0.9761904761904762,0.9603960396039604,675,181
edu.stanford.nlp.ling.CoreLabel,3,BRANCH;LINE;CBRANCH,0.9742120343839542,698,0.9702970297029703,0.9829931972789115,0.9653465346534653,680,199
edu.stanford.nlp.ling.CoreLabel,4,BRANCH;LINE;CBRANCH,0.9527220630372493,698,0.9554455445544554,0.9489795918367347,0.9554455445544554,665,182
edu.stanford.nlp.ling.CoreLabel,1,BRANCH;LINE;CBRANCH,0.9799426934097422,698,0.9752475247524752,0.9863945578231292,0.9752475247524752,684,190
edu.stanford.nlp.coref.data.Mention,1,BRANCH;LINE;CBRANCH,0.3730373578776394,3694,0.3477633477633478,0.4761388286334056,0.3297258297258297,1378,460
edu.stanford.nlp.coref.data.Mention,2,BRANCH;LINE;CBRANCH,0.3386572820790471,3694,0.3124098124098124,0.42950108459869846,0.30447330447330445,1251,410
edu.stanford.nlp.coref.data.Mention,5,BRANCH;LINE;CBRANCH,0.3302652950730915,3694,0.3088023088023088,0.4262472885032538,0.2878787878787879,1220,399
edu.stanford.nlp.coref.data.Mention,4,BRANCH;LINE;CBRANCH,0.20113697888467785,3694,0.16666666666666666,0.3210412147505423,0.15584415584415584,743,207
edu.stanford.nlp.coref.data.Mention,3,BRANCH;LINE;CBRANCH,0.3451543042772063,3694,0.3181818181818182,0.43926247288503256,0.30952380952380953,1275,397
edu.stanford.nlp.dcoref.Mention,1,BRANCH;LINE;CBRANCH,0.3022926691197283,3533,0.2682551883166795,0.4092373791621912,0.2598001537279016,1068,340
edu.stanford.nlp.dcoref.Mention,2,BRANCH;LINE;CBRANCH,0.29238607415793944,3533,0.25672559569561876,0.40494092373791624,0.24750192159877019,1033,323
edu.stanford.nlp.dcoref.Mention,5,BRANCH;LINE;CBRANCH,0.312482309651854,3533,0.27824750192159875,0.4264232008592911,0.26518063028439665,1104,348
edu.stanford.nlp.dcoref.Mention,4,BRANCH;LINE;CBRANCH,0.0,3533,0.0,0.0,0.0,0,0
edu.stanford.nlp.dcoref.Mention,3,BRANCH;LINE;CBRANCH,0.30314180583073874,3533,0.2674865488086088,0.41568206229860366,0.2582628747117602,1071,333
edu.stanford.nlp.pipeline.WordsToSentencesAnnotator,1,BRANCH;LINE;CBRANCH,0.8040345821325648,347,0.7840909090909091,0.8245614035087719,0.7840909090909091,279,38
edu.stanford.nlp.pipeline.WordsToSentencesAnnotator,3,BRANCH;LINE;CBRANCH,0.8040345821325648,347,0.7840909090909091,0.8245614035087719,0.7840909090909091,279,44
edu.stanford.nlp.pipeline.WordsToSentencesAnnotator,4,BRANCH;LINE;CBRANCH,0.8040345821325648,347,0.7840909090909091,0.8245614035087719,0.7840909090909091,279,39
